116	 8.1	 3.0	 8.4
117	 9.2	 7.2	 0.0
118	 5.0	 2.5	 8.5
119	 2.2	 9.9	 4.0
120	 4.2	 9.8	 0.0
121	 9.8	 9.0	 0.0
122	 9.0	 0.9	 8.1
123	 1.9	 3.6	 3.2
124	 5.5	 9.4	 0.0
125	 7.9	 6.9	 0.0
126	 7.6	 5.0	 5.5
127	 6.0	 4.2	 7.9
128	 8.4	 9.3	 0.0
129	 2.1	 6.7	 0.4
130	 1.3	 6.1	 5.4
131	 2.6	 5.9	 4.4
132	 0.2	 0.2	 0.6
133	 8.4	 2.1	 4.2
134	 6.8	 2.8	 8.9
135	 7.2	 0.8	 5.8
136	 9.8	 3.6	 0.8
137	 5.3	 4.8	 0.3
138	 3.3	 3.3	 4.8
139	 9.0	 5.4	 0.0
140	 4.6	 6.8	 2.9
141	 0.0	 4.6	 8.8
142	 9.7	 4.9	 0.0
143	 0.3	 3.3	 6.3
144	 9.7	 5.3	 0.0
145	 8.6	 2.5	 5.2
146	 9.6	 7.5	 0.0
147	 5.7	 2.9	 3.6
148	 6.0	 1.4	 2.1
149	 6.0	 0.4	 2.8
150	 2.7	 5.0	 4.8
151	 5.6	 0.2	 9.4
152	 9.7	 9.9	 0.0
153	 3.9	 0.2	 2.8
154	 0.3	 0.0	 8.1
155	 4.7	 3.8	 5.9
156	 5.1	 3.5	 3.4
157	 3.9	 9.2	 1.5
158	 2.7	 0.4	 2.9
159	 4.9	 6.4	 8.5
160	 2.9	 4.3	 3.5
161	 7.7	 0.0	 3.8
162	 7.1	 4.9	 8.9
163	 6.7	 8.8	 0.0
164	 9.5	 4.3	 4.4
165	 2.9	 9.0	 8.2
166	 4.0	 4.1	 6.9
167	 2.6	 3.2	 6.1
168	 4.2	 6.0	 1.7
169	 2.3	 6.1	 8.1
170	 0.9	 9.0	 2.5
171	 9.6	 6.7	 0.0
172	 3.4	 9.0	 2.6
173	 2.4	 5.7	 1.4
174	 6.8	 0.5	 5.8
175	 1.2	 8.6	 0.0
176	 4.6	 2.6	 9.4
177	 1.6	 5.2	 7.8
178	 2.9	 4.6	 9.0
179	 4.7	 7.0	 5.1
180	 8.0	 3.1	 9.3
181	 5.7	 2.7	 1.2
182	 8.6	 1.4	 5.5
183	 1.2	 9.0	 1.2
184	 7.9	 1.0	 6.9
185	 8.9	 7.4	 0.0
186	 4.1	 2.0	 3.3
187	 8.7	 8.8	 0.0
188	 6.6	 7.0	 8.4
189	 5.6	 1.7	 0.6
190	 6.0	 4.9	 3.7
191	 0.5	 5.9	 1.7
192	 1.8	 4.5	 8.3
193	 7.3	 5.8	 7.3
194	 3.7	 8.9	 8.3
195	 0.7	 7.8	 5.7
196	 1.4	 7.1	 2.9
197	 0.0	 5.9	 1.8
198	 3.8	 2.5	 8.8
199	 7.4	 3.3	 5.7
200	 8.1	 9.3	 0.0
201	 7.0	 9.9	 0.0
202	 3.9	 6.9	 6.3
203	 2.2	 9.4	 7.3
204	 4.7	 3.1	 6.2
205	 8.2	 9.0	 0.0
206	 9.1	 5.7	 0.0
207	 2.1	 5.7	 7.4
208	 9.1	 4.7	 5.1
209	 3.1	 2.1	 3.7
210	 4.0	 5.4	 3.0
211	 9.8	 2.5	 8.1
212	 1.6	 1.6	 0.2
213	 3.1	 3.9	 9.6
214	 0.4	 3.8	 8.0
215	 1.8	 2.1	 7.0
216	 6.2	 1.2	 7.9
217	 7.7	 8.5	 0.0
218	 0.4	 7.6	 8.3
219	 0.7	 5.9	 5.7
220	 4.4	 9.9	 0.0
221	 2.7	 5.0	 3.6
222	 6.0	 1.8	 0.5
223	 6.3	 4.9	 4.4
224	 1.1	 0.5	 3.4
225	 9.1	 7.5	 0.0
226	 1.4	 8.9	 6.8
227	 9.3	 1.8	 0.5
228	 8.2	 2.2	 8.2
229	 1.7	 3.0	 9.3
230	 7.4	 2.6	 9.3
231	 8.6	 5.3	 4.3
232	 7.4	 1.4	 1.3
233	 7.9	 7.7	 0.0
234	 7.5	 8.8	 0.0
235	 1.0	 3.2	 9.4
236	 1.7	 4.6	 3.5
237	 3.7	 9.1	 5.3
238	 4.3	 7.3	 2.8
239	 2.5	 9.1	 1.0
240	 1.8	 1.7	 3.6
241	 6.3	 5.5	 9.0
242	 5.8	 3.0	 0.4
243	 7.1	 6.1	 3.3
244	 8.5	 8.9	 0.0
245	 0.4	 5.1	 0.5
246	 5.0	 6.8	 0.3
247	 8.5	 0.6	 9.5
248	 3.9	 4.9	 2.0
249	 6.7	 2.6	 6.3
250	 7.7	 9.6	 0.0
251	 6.5	 6.0	 3.6
252	 5.5	 7.0	 1.8
253	 1.1	 4.2	 3.2
254	 9.6	 7.9	 0.0
255	 7.0	 8.4	 0.0
256	 2.7	 3.4	 4.0
257	 8.3	 7.2	 0.0
258	 3.0	 6.3	 4.7
259	 5.0	 3.0	 7.3
260	 1.4	 5.9	 2.2
261	 4.7	 2.4	 8.2
262	 3.5	 3.2	 0.4
263	 5.4	 4.3	 9.8
264	 8.6	 4.0	 7.8
265	 5.9	 6.2	 6.2
266	 8.3	 4.1	 4.8
267	 2.3	 2.4	 7.2
268	 2.2	 5.4	 3.5
269	 2.1	 5.7	 6.5
270	 4.7	 7.1	 7.6
271	 6.9	 1.8	 0.1
272	 0.3	 5.3	 3.3
273	 0.7	 5.9	 2.8
274	 0.6	 9.7	 2.0
275	 8.4	 0.8	 3.4
276	 9.8	 9.1	 0.0
277	 9.8	 1.5	 5.2
278	 7.1	 8.9	 0.0
279	 0.6	 1.0	 1.6
280	 2.4	 0.9	 3.9
281	 0.0	 7.8	 0.9
282	 5.3	 8.1	 1.4
283	 3.8	 8.9	 2.6
284	 6.7	 4.7	 2.3
285	 8.7	 3.1	 3.2
286	 2.2	 8.1	 7.5
287	 5.0	 7.9	 9.0
288	 5.4	 5.0	 3.1
289	 1.3	 5.7	 9.4
290	 8.1	 8.1	 0.0
291	 2.0	 3.3	 8.2
292	 8.1	 8.7	 0.0
293	 9.6	 2.5	 0.4
294	 2.2	 9.2	 5.1
295	 9.7	 3.2	 3.4
296	 8.1	 0.6	 1.5
297	 5.7	 0.8	 9.5
298	 9.9	 6.2	 0.0
299	 8.3	 7.6	 0.0
300	 7.7	 0.9	 8.7
301	 3.2	 8.2	 2.1
302	 6.6	 6.3	 6.0
303	 8.2	 1.1	 8.5
304	 8.6	 8.5	 0.0
305	 9.0	 8.3	 0.0
306	 7.6	 1.6	 2.0
307	 9.2	 2.5	 2.8
308	 3.9	 2.5	 9.0
309	 3.6	 6.0	 1.8
310	 4.3	 3.7	 2.8
311	 8.2	 2.1	 1.0
312	 5.5	 8.8	 0.0
313	 1.5	 7.0	 3.7
314	 5.3	 0.8	 2.2
315	 8.3	 5.0	 5.7
316	 9.7	 2.7	 2.6
317	 6.9	 7.1	 0.0
318	 4.9	 1.0	 2.8
319	 3.9	 9.8	 8.8
320	 1.0	 9.3	 7.7
321	 9.0	 7.6	 0.0
322	 5.2	 3.1	 8.7
323	 7.7	 9.9	 0.0
324	 6.6	 5.2	 1.7
325	 4.1	 3.5	 6.8
326	 9.8	 8.4	 0.0
327	 7.6	 0.5	 6.6
328	 2.8	 5.4	 2.8
329	 0.8	 9.3	 7.8
330	 9.7	 5.5	 0.0
331	 7.4	 4.5	 0.0
332	 2.5	 9.7	 8.3
333	 1.2	 2.7	 8.2
334	 2.1	 9.3	 3.4
335	 3.9	 3.4	 2.1
336	 5.9	 8.5	 0.0
337	 5.4	 6.1	 6.2
338	 7.2	 4.1	 1.6
339	 5.2	 5.0	 6.2
340	 8.2	 9.9	 0.0
341	 5.4	 7.3	 1.5
342	 0.6	 5.1	 6.4
343	 9.0	 6.3	 0.0
344	 7.2	 3.7	 3.7
345	 5.9	 2.8	 7.1
346	 8.0	 8.7	 0.0
347	 9.0	 4.1	 7.0
348	 5.2	 6.5	 1.1
349	 6.9	 1.7	 6.1
350	 8.3	 5.1	 1.2
351	 0.0	 0.6	 3.8
352	 6.7	 6.4	 8.9
353	 3.2	 5.4	 0.4
354	 7.5	 7.9	 0.0
355	 1.2	 3.8	 6.9
356	 3.6	 7.0	 5.6
357	 4.4	 6.0	 4.9
358	 1.4	 6.5	 1.4
359	 2.6	 8.6	 8.3
360	 3.9	 6.9	 3.5
361	 5.2	 2.1	 9.3
362	 9.0	 8.9	 0.0
363	 3.1	 7.3	 6.4
364	 3.5	 4.8	 9.5
365	 7.7	 1.3	 3.3
366	 9.8	 4.9	 0.0
367	 5.5	 9.3	 0.0
368	 5.6	 6.0	 3.3
369	 2.3	 8.6	 7.1
370	 5.8	 7.7	 4.0
371	 4.5	 8.1	 6.1
372	 9.0	 2.3	 5.0
373	 0.0	 5.4	 7.5
374	 6.4	 4.2	 2.4
375	 5.9	 1.9	 8.9
376	 4.4	 6.9	 3.8
377	 5.1	 7.6	 8.3
378	 1.9	 3.3	 4.3
379	 0.4	 5.6	 8.1
380	 7.5	 6.6	 0.0
381	 6.7	 1.2	 9.2
382	 2.9	 0.2	 6.8
383	 3.1	 0.2	 7.4
384	 0.7	 1.8	 1.6
385	 8.3	 7.7	 0.0
386	 7.2	 7.3	 0.0
387	 6.2	 2.5	 3.3
388	 9.7	 9.6	 0.0
389	 4.1	 5.3	 2.6
390	 7.4	 8.0	 0.0
391	 8.5	 4.8	 0.5
392	 3.0	 2.9	 5.9
393	 9.8	 6.0	 0.0
394	 2.4	 1.9	 8.0
395	 4.1	 0.2	 1.0
396	 8.0	 2.6	 8.3
397	 8.9	 4.0	 0.8
398	 2.3	 3.8	 5.7
399	 9.3	 3.1	 1.0
400	 2.0	 0.5	 9.0
401	 1.3	 9.1	 3.8
402	 7.0	 2.1	 6.7
403	 2.9	 7.1	 8.0
404	 4.3	 9.5	 9.9
405	 2.4	 8.8	 5.4
406	 8.6	 6.9	 0.0
407	 6.9	 1.0	 7.3
408	 3.0	 3.3	 6.3
409	 8.7	 7.9	 0.0
410	 4.9	 9.9	 0.0
411	 3.9	 6.4	 4.2
412	 3.0	 8.6	 1.5
413	 4.9	 1.5	 8.6
414	 8.1	 1.1	 3.4
415	 3.3	 8.7	 2.2
416	 8.7	 7.3	 0.0
417	 1.9	 4.2	 5.4
418	 4.4	 2.4	 3.9
419	 5.9	 6.3	 1.8
420	 5.3	 1.2	 6.9
421	 0.5	 0.4	 3.3
422	 9.9	 3.4	 1.9
423	 1.5	 3.5	 8.7
424	 5.3	 6.9	 5.0
425	 8.7	 0.2	 3.7
426	 6.2	 8.9	 0.0
427	 0.5	 6.0	 0.4
428	 1.1	 5.7	 2.9
429	 0.3	 1.6	 9.2
430	 2.1	 2.2	 0.5
431	 4.3	 7.9	 6.1
432	 2.8	 7.8	 4.7
433	 0.0	 4.5	 8.2
434	 8.7	 9.9	 0.0
435	 8.9	 8.6	 0.0
436	 2.6	 4.8	 9.4
437	 3.6	 0.6	 0.7
438	 9.2	 1.7	 6.4
439	 2.1	 2.0	 8.0
440	 6.6	 9.4	 0.0
441	 2.3	 3.7	 3.3
442	 8.4	 1.7	 1.2
443	 3.1	 1.7	 0.9
444	 6.5	 5.6	 0.8
445	 6.9	 4.5	 9.5
446	 2.2	 7.1	 9.5
447	 6.9	 5.9	 0.1
448	 7.6	 5.2	 7.1
449	 4.0	 2.5	 4.3
450	 7.2	 9.1	 0.0
451	 2.7	 6.6	 7.8
452	 1.2	 5.0	 9.6
453	 2.4	 3.3	 1.3
454	 8.6	 9.9	 0.0
455	 9.4	 6.8	 0.0
456	 4.1	 4.2	 3.9
457	 3.7	 6.3	 9.8
458	 9.0	 3.9	 0.2
459	 1.3	 3.1	 2.8
460	 5.7	 0.4	 7.1
461	 4.6	 8.3	 3.8
462	 2.5	 9.5	 4.0
463	 2.1	 7.2	 2.6
464	 3.4	 5.8	 2.5
465	 5.6	 5.2	 4.5
466	 7.2	 4.6	 3.9
467	 1.1	 8.3	 0.3
468	 6.1	 2.5	 4.2
469	 1.6	 3.9	 7.4
470	 4.4	 9.6	 0.0
471	 6.7	 9.4	 0.0
472	 5.7	 1.9	 6.0
473	 5.0	 9.2	 0.0
474	 7.6	 7.9	 0.0
475	 5.3	 3.5	 9.5
476	 9.8	 0.7	 4.1
477	 3.7	 7.0	 7.6
478	 4.0	 8.4	 0.1
479	 8.3	 0.0	 9.2
480	 0.9	 9.6	 4.0
481	 3.9	 6.3	 3.5
482	 0.4	 7.3	 0.6
483	 6.4	 2.3	 5.1
484	 4.9	 5.1	 3.0
485	 3.9	 0.4	 6.5
486	 8.6	 0.2	 2.5
487	 7.9	 9.1	 0.0
488	 0.7	 8.4	 3.1
489	 6.1	 1.9	 3.1
490	 5.3	 2.8	 2.7
491	 9.4	 1.9	 4.3
492	 8.1	 2.3	 6.8
493	 8.7	 3.9	 4.3
494	 3.8	 8.8	 9.4
495	 2.0	 8.0	 9.8
496	 8.6	 1.8	 5.2
497	 6.3	 9.8	 0.0
498	 1.0	 0.5	 7.9
499	 4.2	 6.6	 9.8
500	 2.5	 7.2	 7.8
501	 5.3	 6.6	 9.7
502	 4.8	 4.7	 7.2
503	 1.6	 8.6	 1.2
504	 5.9	 7.7	 0.0
505	 5.3	 9.7	 0.0
506	 0.3	 3.5	 5.1
507	 0.7	 9.8	 4.9
508	 5.4	 6.1	 0.6
509	 3.4	 0.3	 2.5
510	 8.4	 2.8	 9.7
511	 6.3	 3.3	 1.5
512	 6.0	 8.1	 0.0
513	 8.5	 9.7	 0.0
514	 9.7	 0.8	 2.9
515	 4.9	 1.3	 7.9
516	 3.4	 1.6	 1.4
517	 8.5	 7.5	 0.0
518	 8.6	 3.0	 2.6
519	 9.2	 1.6	 2.9
520	 6.9	 5.2	 0.9
521	 6.6	 1.5	 9.5
522	 3.3	 2.8	 7.6
523	 4.7	 1.3	 2.6
524	 0.0	 6.2	 8.6
525	 2.9	 6.3	 0.0
526	 0.8	 9.7	 1.6
527	 7.5	 8.2	 0.0
528	 4.0	 2.0	 2.6
529	 1.8	 6.5	 9.4
530	 9.9	 3.4	 4.6
531	 0.8	 5.3	 6.2
532	 0.3	 8.6	 4.2
533	 3.2	 3.4	 0.7
534	 1.0	 3.4	 6.9
535	 9.6	 1.5	 8.4
536	 9.6	 2.4	 8.2
537	 6.5	 5.1	 1.6
538	 6.1	 4.3	 3.7
539	 8.7	 6.1	 0.0
540	 8.1	 6.0	 0.0
541	 7.9	 2.0	 4.1
542	 9.3	 2.4	 2.8
543	 3.5	 0.8	 6.2
544	 4.2	 7.0	 9.6
545	 6.3	 6.6	 1.1
546	 0.0	 1.5	 8.7
547	 3.4	 3.2	 9.0
548	 5.0	 9.3	 0.0
549	 3.9	 8.0	 9.4
550	 9.3	 1.3	 5.4
551	 8.2	 4.4	 7.5
552	 2.3	 3.8	 5.1
553	 5.1	 7.3	 1.1
554	 6.5	 6.8	 8.1
555	 1.3	 8.3	 9.9
556	 7.7	 3.5	 1.4
557	 6.4	 6.9	 4.6
558	 0.7	 7.2	 9.1
559	 4.0	 1.1	 2.3
560	 8.7	 5.7	 0.0
561	 9.3	 3.9	 8.1
562	 2.0	 1.4	 7.1
563	 7.1	 1.8	 9.6
564	 3.4	 8.3	 6.4
565	 6.7	 9.7	 0.0
566	 6.7	 7.4	 0.0
567	 3.3	 9.0	 5.7
568	 3.2	 4.9	 2.9
569	 2.3	 9.0	 9.2
570	 4.7	 2.9	 4.9
571	 3.5	 2.2	 4.0
572	 6.8	 4.3	 5.5
573	 3.9	 6.6	 2.5
574	 3.6	 5.3	 6.0
575	 5.2	 2.0	 5.7
576	 0.4	 8.7	 8.3
577	 4.0	 2.1	 2.6
578	 9.7	 0.5	 2.7
579	 7.8	 2.8	 6.9
580	 7.0	 2.7	 9.8
581	 2.0	 6.3	 2.1
582	 6.0	 8.3	 0.0
583	 6.7	 2.3	 8.2
584	 9.2	 1.1	 3.5
585	 5.3	 6.3	 0.8
586	 6.2	 6.8	 9.5
587	 9.8	 6.0	 0.0
588	 7.6	 0.9	 7.3
589	 0.3	 8.7	 5.4
590	 7.3	 5.7	 8.1
591	 2.3	 2.9	 9.6
592	 4.4	 4.2	 8.0
593	 1.2	 0.9	 5.5
594	 4.7	 5.4	 6.6
595	 3.4	 5.9	 8.1
596	 4.2	 7.3	 0.1
597	 3.8	 7.1	 1.3
598	 5.8	 9.9	 0.0
599	 8.4	 5.5	 6.1
600	 9.0	 8.0	 0.0
601	 2.3	 0.3	 0.0
602	 2.0	 0.0	 4.2
603	 5.2	 1.2	 0.4
604	 0.7	 5.9	 5.8
605	 2.5	 9.4	 1.7
606	 5.8	 3.6	 9.0
607	 6.0	 2.6	 1.4
608	 7.3	 3.7	 6.5
609	 4.8	 2.1	 2.0
610	 0.9	 6.3	 0.0
611	 3.2	 8.6	 0.4
612	 3.3	 5.8	 5.6
613	 2.7	 1.0	 6.8
614	 3.1	 6.9	 2.8
615	 4.1	 4.6	 7.4
616	 5.8	 0.5	 1.0
617	 0.1	 6.5	 8.9
618	 6.7	 9.0	 0.0
619	 3.2	 3.8	 9.9
620	 0.5	 0.0	 6.2
621	 5.7	 3.2	 4.8
622	 6.1	 1.7	 0.7
623	 6.9	 9.7	 0.0
624	 3.8	 2.8	 3.9
625	 1.8	 7.0	 8.5
626	 9.2	 8.0	 0.0
627	 5.4	 3.3	 0.7
628	 4.3	 0.0	 5.0
629	 2.1	 8.5	 8.8
630	 2.0	 9.0	 4.0
631	 3.4	 4.7	 2.5
632	 8.3	 6.1	 0.0
633	 4.2	 3.0	 9.1
634	 6.3	 2.0	 2.0
635	 5.4	 3.8	 4.2
636	 9.2	 3.0	 2.2
637	 3.4	 8.5	 0.8
638	 9.4	 8.0	 0.0
639	 4.4	 0.2	 4.5
640	 8.4	 2.2	 8.7
641	 2.5	 5.7	 3.5
642	 0.2	 9.2	 4.8
643	 9.6	 8.6	 0.0
644	 4.0	 4.9	 5.1
645	 1.2	 5.6	 8.9
646	 5.4	 4.8	 7.2
647	 2.8	 8.2	 5.7
648	 8.8	 7.6	 0.0
649	 9.7	 2.0	 3.9
650	 9.4	 0.5	 1.4
651	 8.2	 8.2	 0.0
652	 6.9	 3.6	 1.5
653	 1.7	 8.4	 5.3
654	 9.9	 2.4	 5.4
655	 5.0	 3.6	 1.0
656	 9.2	 4.2	 5.8
657	 6.4	 2.3	 4.1
658	 2.1	 1.1	 6.9
659	 1.0	 6.0	 9.0
660	 0.2	 5.5	 4.7
661	 1.6	 8.9	 8.1
662	 3.9	 5.8	 1.7
663	 0.6	 7.5	 0.1
664	 1.1	 7.4	 7.8
665	 6.5	 7.7	 0.0
666	 7.6	 6.9	 0.0
667	 3.4	 3.3	 3.6
668	 2.7	 0.6	 9.9
669	 9.7	 1.6	 6.0
670	 3.9	 7.0	 6.7
671	 8.6	 8.6	 0.0
672	 6.7	 7.7	 0.0
673	 3.6	 3.5	 9.3
674	 3.7	 4.6	 1.9
675	 6.7	 1.2	 9.6
676	 3.4	 4.0	 1.7
677	 9.5	 7.4	 0.0
678	 3.1	 0.2	 0.8
679	 3.0	 5.1	 2.5
680	 4.2	 9.0	 4.7
681	 6.1	 7.6	 3.4
682	 6.9	 9.5	 0.0
683	 3.5	 3.1	 5.1
684	 8.0	 2.0	 9.7
685	 0.0	 8.8	 6.1
686	 9.6	 7.4	 0.0
687	 1.4	 6.9	 2.8
688	 1.6	 5.2	 8.2
689	 2.5	 8.2	 3.3
690	 0.2	 7.7	 2.3
691	 4.9	 9.0	 5.1
692	 3.5	 6.0	 4.6
693	 9.9	 4.7	 0.0
694	 0.2	 2.8	 4.9
695	 9.9	 2.8	 8.9
696	 1.3	 7.6	 6.3
697	 6.6	 9.0	 0.0
698	 9.4	 5.9	 0.0
699	 7.6	 8.4	 0.0
700	 0.9	 3.8	 0.0
701	 8.4	 3.9	 9.0
702	 3.5	 7.5	 5.0
703	 8.1	 2.6	 5.0
704	 6.2	 2.8	 7.8
705	 6.4	 7.9	 0.0
706	 5.3	 4.4	 3.4
707	 6.9	 1.1	 7.7
708	 0.5	 5.7	 3.6
709	 4.2	 3.4	 7.2
710	 6.5	 9.5	 0.0
711	 6.5	 3.2	 4.9
712	 0.7	 6.7	 7.6
713	 5.8	 0.1	 0.2
714	 6.0	 6.3	 8.2
715	 3.8	 2.7	 1.4
716	 9.6	 3.3	 5.8
717	 3.0	 5.4	 6.9
718	 0.7	 5.9	 2.7
719	 9.5	 0.1	 1.3
720	 6.7	 1.8	 6.0
721	 2.9	 3.5	 9.2
722	 3.1	 4.3	 1.2
723	 0.7	 5.3	 1.3
724	 6.2	 1.3	 2.8
725	 9.6	 5.1	 0.0
726	 1.0	 9.9	 4.1
727	 6.9	 8.1	 0.0
728	 9.0	 8.9	 0.0
729	 6.9	 3.6	 0.8
730	 8.2	 0.4	 2.6
731	 9.5	 3.3	 1.4
732	 8.7	 6.4	 0.0
733	 5.1	 2.4	 1.0
734	 6.4	 3.8	 2.3
735	 9.3	 3.4	 2.6
736	 0.1	 4.5	 2.5
737	 9.4	 6.6	 0.0
738	 8.9	 5.6	 0.0
739	 9.5	 2.6	 8.4
740	 0.3	 6.0	 4.0
741	 8.2	 5.5	 7.3
742	 4.8	 9.5	 0.0
743	 0.5	 4.6	 6.6
744	 6.7	 6.3	 0.4
745	 9.0	 0.8	 9.0
746	 6.8	 6.1	 3.5
747	 9.3	 5.5	 0.0
748	 5.1	 4.4	 1.0
749	 5.1	 9.1	 0.0
750	 3.5	 4.7	 4.8
751	 7.5	 8.1	 0.0
752	 0.0	 2.9	 5.1
753	 4.2	 3.4	 4.9
754	 6.0	 0.1	 6.4
755	 6.4	 4.3	 7.2
756	 5.5	 1.1	 3.3
757	 4.2	 5.6	 4.0
758	 9.6	 5.9	 0.0
759	 5.8	 1.0	 2.8
760	 4.6	 9.7	 0.0
761	 9.4	 2.4	 5.6
762	 5.0	 2.5	 8.5
763	 5.3	 1.9	 7.1
764	 5.5	 8.0	 2.4
765	 1.9	 9.6	 6.7
766	 4.4	 0.3	 3.0
767	 2.9	 4.6	 8.6
768	 7.0	 9.4	 0.0
769	 5.8	 5.2	 0.8
770	 8.6	 9.8	 0.0
771	 1.3	 4.4	 3.0
772	 2.1	 4.7	 0.7
773	 5.8	 0.0	 7.8
774	 2.9	 0.7	 5.8
775	 5.3	 7.9	 0.7
776	 7.2	 7.5	 0.0
777	 0.2	 0.4	 0.8
778	 4.0	 2.6	 0.2
779	 8.6	 8.5	 0.0
780	 4.6	 2.3	 0.4
781	 5.1	 3.7	 0.1
782	 3.3	 1.0	 4.8
783	 9.2	 6.9	 0.0
784	 7.1	 5.0	 0.8
785	 8.1	 5.6	 8.7
786	 8.8	 2.8	 6.2
787	 5.1	 8.3	 1.8
788	 5.9	 2.3	 4.5
789	 1.4	 6.1	 8.2
790	 7.2	 0.7	 5.7
791	 2.9	 1.1	 9.4
792	 3.0	 4.4	 5.7
793	 7.8	 3.7	 2.6
794	 7.8	 6.0	 2.8
795	 8.6	 4.1	 8.4
796	 2.5	 8.2	 6.5
797	 3.9	 3.3	 4.8
798	 5.8	 4.4	 2.3
799	 5.5	 1.0	 8.5
800	 8.9	 8.3	 0.0
801	 4.6	 1.2	 5.5
802	 9.3	 4.2	 0.0
803	 5.0	 2.0	 8.9
804	 2.8	 5.0	 4.9
805	 5.6	 3.7	 4.2
806	 4.1	 1.4	 2.4
807	 5.8	 5.4	 0.9
808	 5.8	 6.4	 5.4
809	 8.1	 1.9	 1.6
810	 1.8	 6.0	 9.9
811	 6.3	 0.6	 6.3
812	 1.8	 9.9	 0.5
813	 7.0	 0.1	 7.7
814	 1.1	 2.9	 2.8
815	 1.2	 8.6	 1.7
816	 5.5	 7.9	 8.3
817	 7.9	 8.9	 0.0
818	 8.9	 4.7	 5.3
819	 9.5	 8.0	 0.0
820	 1.1	 9.9	 8.4
821	 1.1	 1.4	 4.3
822	 2.6	 8.4	 4.2
823	 3.2	 0.7	 9.6
